date_new,block,plot,species,LDMC,water.content,LFM,weeding,community
2020-04-24,2,46,Clarkia unguiculata,0.07000000000000028,0.41199999999999903,588.5714285714248,control,seed
2020-05-29,2,50,Clarkia unguiculata,0.21000000000000085,0.9499999999999993,452.38095238095025,weed,seed
2020-04-24,2,52,Clarkia unguiculata,0.0799999999999983,0.36999999999999744,462.50000000000665,weed,seed
2020-05-29,2,57,Clarkia unguiculata,0.08999999999999986,0.3100000000000023,344.4444444444475,control,seed
2020-05-29,2,59,Clarkia unguiculata,0.28000000000000114,1.1999999999999993,428.5714285714266,weed,seed
2020-04-24,2,70,Clarkia unguiculata,0.09999999999999787,0.6379999999999981,638.0000000000117,dozer,seed
2020-06-12,3,78,Clarkia unguiculata,0.129999999999999,0.48999999999999844,376.9230769230786,dozer,seed
2020-05-22,3,83,Clarkia unguiculata,0.14000000000000057,0.5799999999999983,414.2857142857114,dozer,seed
2020-06-12,3,83,Clarkia unguiculata,0.09099999999999753,0.32099999999999795,352.74725274726006,dozer,seed
2020-05-22,3,84,Clarkia unguiculata,0.09999999999999787,0.6099999999999994,610.0000000000124,weed,seed
2020-06-12,3,84,Clarkia unguiculata,0.19000000000000128,0.7300000000000004,384.2105263157871,weed,seed
2020-06-12,3,85,Clarkia unguiculata,0.14000000000000057,0.46999999999999886,335.71428571428356,weed,seed
2020-05-22,3,99,Clarkia unguiculata,-1.9400000000000013,-1.8399999999999999,94.8453608247422,control,seed
2020-04-24,3,101,Clarkia unguiculata,0.10999999999999943,0.6380000000000017,580.0000000000045,control,seed
2020-04-24,3,102,Clarkia unguiculata,0.11000000000000298,0.5840000000000032,530.9090909090794,weed,seed
2020-04-24,3,105,Clarkia unguiculata,0.11000000000000298,0.6040000000000028,549.0909090908967,dozer,seed
2020-05-11,4,109,Clarkia unguiculata,0.11000000000000298,0.5300000000000011,481.81818181816976,dozer,seed
2020-05-11,4,115,Clarkia unguiculata,0.21000000000000085,1.0600000000000023,504.7619047619038,weed,seed
2020-05-11,4,123,Clarkia unguiculata,0.19000000000000128,0.7800000000000011,410.5263157894715,control,seed
2021-05-12,1,1,Clarkia unguiculata,0.4299999999999997,1.5399999999999991,358.139534883721,weed,seed
2022-03-09,1,1,Clarkia unguiculata,0.3099999999999987,1.1000000000000014,354.83870967742126,weed,seed
2021-06-25,1,1,Clarkia unguiculata,0.20000000000000284,0.3100000000000023,154.99999999999895,weed,seed
2022-06-01,1,1,Clarkia unguiculata,0.5899999999999999,1.7199999999999989,291.52542372881345,weed,seed
2021-05-12,1,3,Clarkia unguiculata,0.35999999999999943,1.1899999999999977,330.55555555555543,weed,seed
2022-03-09,1,3,Clarkia unguiculata,0.2699999999999996,0.9299999999999997,344.44444444444485,weed,seed
2022-06-01,1,3,Clarkia unguiculata,0.17999999999999972,0.28000000000000114,155.55555555555642,weed,seed
2022-03-09,1,10,Clarkia unguiculata,0.35999999999999943,1.2300000000000004,341.6666666666673,weed,seed
2021-05-12,1,10,Clarkia unguiculata,0.3200000000000003,1.0899999999999999,340.62499999999966,weed,seed
2022-06-01,1,10,Clarkia unguiculata,0.41999999999999815,1.1499999999999986,273.80952380952465,weed,seed
2021-06-25,1,10,Clarkia unguiculata,1.0500000000000007,1.0899999999999999,103.80952380952372,weed,seed
2022-04-08,1,28,Clarkia unguiculata,0.22000000000000242,0.8100000000000023,368.1818181818152,weed,seed
2021-05-12,1,28,Clarkia unguiculata,0.14999999999999858,0.41000000000000014,273.333333333336,weed,seed
2021-05-27,2,50,Clarkia unguiculata,0.16000000000000014,0.5199999999999996,324.9999999999995,weed,seed
2022-01-17,2,50,Clarkia unguiculata,0.10999999999999943,0.7199999999999989,654.5454545454569,weed,seed
2022-01-17,2,52,Clarkia unguiculata,0.15000000000000036,0.9599999999999991,639.999999999998,weed,seed
2021-05-27,2,52,Clarkia unguiculata,0.33999999999999986,1.1600000000000001,341.1764705882355,weed,seed
2022-04-06,2,52,Clarkia unguiculata,0.24999999999999822,0.9700000000000006,388.000000000003,weed,seed
2022-01-17,2,59,Clarkia unguiculata,0.16999999999999815,1.1400000000000006,670.5882352941253,weed,seed
2021-05-27,2,59,Clarkia unguiculata,0.3100000000000023,1.0500000000000007,338.7096774193526,weed,seed
2022-04-06,2,59,Clarkia unguiculata,0.33999999999999986,1.3599999999999994,400,weed,seed
2022-02-08,3,84,Clarkia unguiculata,0.36999999999999744,1.4699999999999989,397.29729729729974,weed,seed
2021-04-07,3,84,Clarkia unguiculata,0.2099999999999973,0.8999999999999986,428.57142857143344,weed,seed
2022-05-04,3,84,Clarkia unguiculata,0.3000000000000007,0.9200000000000017,306.6666666666665,weed,seed
2022-02-08,3,85,Clarkia unguiculata,0.5999999999999979,2.6799999999999997,446.66666666666816,weed,seed
2021-04-07,3,85,Clarkia unguiculata,0.29999999999999893,1.3600000000000012,453.33333333333536,weed,seed
2022-05-04,3,85,Clarkia unguiculata,0.14000000000000057,0.4299999999999997,307.1428571428557,weed,seed
2021-04-07,3,102,Clarkia unguiculata,0.16999999999999815,0.75,441.17647058824014,weed,seed
2021-04-07,3,107,Clarkia unguiculata,0.1999999999999993,0.8399999999999999,420.0000000000014,weed,seed
2020-12-16,1,1,Croton setiger,0.1999999999999993,0.5800000000000018,290.00000000000193,weed,seed
2020-11-10,1,2,Croton setiger,0.20000000000000284,0.5800000000000018,289.9999999999968,dozer,plant
2020-12-16,1,2,Croton setiger,0.07000000000000028,0.19000000000000128,271.4285714285721,dozer,plant
2020-12-16,1,3,Croton setiger,0.08999999999999986,0.21000000000000085,233.33333333333462,weed,seed
2020-11-10,1,28,Croton setiger,0.120000000000001,0.28000000000000114,233.33333333333232,weed,seed
2020-08-13,2,39,Croton setiger,0.07000000000000028,0.08750000000000213,125.00000000000253,dozer,seed
2020-08-13,2,59,Croton setiger,0.10999999999999943,0.2184999999999988,198.6363636363636,weed,seed
2020-10-10,3,84,Croton setiger,0.21999999999999886,0.5799999999999983,263.6363636363642,weed,seed
2021-01-14,3,84,Croton setiger,1.1999999999999993,2.6700000000000017,222.50000000000028,weed,seed
2020-10-10,3,85,Croton setiger,0.3200000000000003,0.7199999999999989,224.99999999999946,weed,seed
2021-01-14,3,85,Croton setiger,1.0399999999999991,2.0199999999999996,194.23076923076934,weed,seed
2021-10-19,1,3,Croton setiger,0.2799999999999976,0.6600000000000001,235.7142857142878,weed,seed
2021-09-30,1,3,Croton setiger,0.4200000000000017,0.9600000000000009,228.57142857142784,weed,seed
2021-09-30,1,28,Croton setiger,0.5599999999999987,1.2399999999999984,221.42857142857167,weed,seed
2021-10-19,1,28,Croton setiger,0.5300000000000011,1.2000000000000028,226.41509433962267,weed,seed
2020-05-01,1,17,Dichelostemma capitatum,0.08999999999999986,0.5500000000000007,611.1111111111129,control,seed
2020-05-01,1,19,Dichelostemma capitatum,0.09999999999999787,0.759999999999998,760.0000000000142,control,seed
2020-05-29,2,42,Dichelostemma capitatum,0.1700000000000017,0.19000000000000128,111.76470588235257,control,control
2020-05-29,2,59,Dichelostemma capitatum,0.07000000000000028,0.379999999999999,542.8571428571393,weed,seed
2020-05-22,3,99,Dichelostemma capitatum,0.3200000000000003,0.9300000000000033,290.62500000000074,control,seed
2021-04-07,3,102,Dichelostemma capitatum,0.3200000000000003,1.9800000000000004,618.7499999999995,weed,seed
2021-04-07,NA,999,Dichelostemma capitatum,0.41999999999999815,3.009999999999998,716.6666666666694,NA,NA
2021-04-07,NA,999,Dichelostemma capitatum,0.41000000000000014,2.8699999999999974,699.9999999999991,NA,NA
2020-04-20,1,2,Diplacus aurantiacus,0.33899999999999864,0.8410000000000011,248.0825958702078,dozer,plant
2020-06-29,1,2,Diplacus aurantiacus,0.3099999999999987,0.5300000000000011,170.96774193548495,dozer,plant
2020-05-01,1,4,Diplacus aurantiacus,0.2900000000000027,0.6700000000000017,231.03448275861913,dozer,plant
2020-06-29,1,4,Diplacus aurantiacus,0.6699999999999982,1.25,186.567164179105,dozer,plant
2020-04-20,1,6,Diplacus aurantiacus,0.29299999999999926,0.4640000000000022,158.36177474402845,weed,plant
2020-04-20,1,7,Diplacus aurantiacus,0.18400000000000105,0.21100000000000207,114.67391304347873,control,plant
2020-11-10,1,7,Diplacus aurantiacus,1.139999999999997,1.1999999999999993,105.26315789473706,control,plant
2020-05-01,1,9,Diplacus aurantiacus,0.28000000000000114,0.629999999999999,224.99999999999872,dozer,plant
2020-05-01,1,11,Diplacus aurantiacus,0.2099999999999973,0.5599999999999987,266.66666666666947,weed,plant
2020-06-29,1,11,Diplacus aurantiacus,0.23000000000000043,0.43000000000000327,186.95652173913152,weed,plant
2020-11-10,1,11,Diplacus aurantiacus,0.9100000000000001,0.9600000000000009,105.49450549450556,weed,plant
2020-05-01,1,20,Diplacus aurantiacus,0.23000000000000043,0.6699999999999982,291.30434782608563,weed,plant
2020-06-29,1,20,Diplacus aurantiacus,0.25,0.5199999999999996,207.99999999999983,weed,plant
2020-11-10,1,29,Diplacus aurantiacus,0.7300000000000004,0.759999999999998,104.10958904109555,weed,plant
2020-05-01,1,30,Diplacus aurantiacus,0.3000000000000007,0.75,249.99999999999943,control,plant
2020-06-29,1,30,Diplacus aurantiacus,0.45000000000000284,0.8800000000000026,195.5555555555549,control,plant
2020-05-01,1,36,Diplacus aurantiacus,0.3000000000000007,0.7300000000000004,243.33333333333292,control,plant
2020-06-29,1,36,Diplacus aurantiacus,0.379999999999999,0.6900000000000013,181.57894736842186,control,plant
2020-04-24,2,38,Diplacus aurantiacus,0.389999999999997,0.7880000000000003,202.05128205128364,dozer,plant
2020-05-29,2,40,Diplacus aurantiacus,0.379999999999999,0.8200000000000003,215.78947368421115,control,plant
2020-05-29,2,44,Diplacus aurantiacus,0.4299999999999997,1,232.55813953488388,weed,plant
2020-08-13,2,44,Diplacus aurantiacus,0.46000000000000085,0.7417000000000016,161.23913043478265,weed,plant
2021-02-10,2,44,Diplacus aurantiacus,0.4499999999999993,1.2399999999999984,275.55555555555566,weed,plant
2020-08-13,2,47,Diplacus aurantiacus,0.7300000000000004,1.2973,177.71232876712318,weed,plant
2020-04-24,2,49,Diplacus aurantiacus,0.2700000000000031,0.7510000000000012,278.14814814814537,weed,plant
2021-02-10,2,49,Diplacus aurantiacus,0.33999999999999986,1.1000000000000014,323.5294117647064,weed,plant
2020-05-29,2,53,Diplacus aurantiacus,0.4800000000000004,0.9499999999999993,197.91666666666634,control,plant
2020-05-29,2,54,Diplacus aurantiacus,0.40000000000000213,0.9699999999999989,242.49999999999844,weed,plant
2020-08-13,2,54,Diplacus aurantiacus,0.629999999999999,1.0894000000000013,172.9206349206354,weed,plant
2021-02-10,2,54,Diplacus aurantiacus,0.4299999999999997,1.0899999999999999,253.4883720930234,weed,plant
2021-02-10,2,56,Diplacus aurantiacus,0.21000000000000085,0.5700000000000003,271.4285714285705,dozer,plant
2020-05-29,2,61,Diplacus aurantiacus,0.4700000000000024,1.0500000000000007,223.40425531914795,dozer,plant
2020-04-24,2,63,Diplacus aurantiacus,0.28999999999999915,0.7899999999999991,272.4137931034488,control,plant
2020-05-29,2,67,Diplacus aurantiacus,0.5799999999999983,1.0899999999999999,187.93103448275915,dozer,plant
2020-05-22,3,73,Diplacus aurantiacus,0.39000000000000057,0.9300000000000033,238.46153846153894,control,plant
2020-07-16,3,73,Diplacus aurantiacus,0.370000000000001,0.6300000000000026,170.27027027027052,control,plant
2020-10-10,3,74,Diplacus aurantiacus,0.8599999999999994,1.370000000000001,159.30232558139556,weed,plant
2020-05-22,3,77,Diplacus aurantiacus,0.2699999999999996,0.5899999999999999,218.51851851851882,dozer,plant
2020-06-12,3,77,Diplacus aurantiacus,0.33999999999999986,0.740000000000002,217.6470588235301,dozer,plant
2020-07-16,3,77,Diplacus aurantiacus,0.43000000000000327,0.7300000000000004,169.76744186046392,dozer,plant
2020-07-16,3,86,Diplacus aurantiacus,0.3000000000000007,0.5700000000000003,189.99999999999963,dozer,plant
2020-04-24,3,87,Diplacus aurantiacus,0.26000000000000156,0.6780000000000008,260.7692307692295,dozer,plant
2020-06-12,3,87,Diplacus aurantiacus,0.370000000000001,0.7600000000000016,205.40540540540525,dozer,plant
2020-06-12,3,91,Diplacus aurantiacus,0.3500000000000014,0.8000000000000007,228.57142857142784,control,plant
2020-04-24,3,92,Diplacus aurantiacus,0.240000000000002,0.6890000000000001,287.083333333331,control,plant
2020-06-12,3,92,Diplacus aurantiacus,0.7799999999999994,1.2400000000000002,158.97435897435915,control,plant
2020-07-16,3,92,Diplacus aurantiacus,0.4400000000000013,0.7899999999999991,179.54545454545382,control,plant
2020-05-22,3,93,Diplacus aurantiacus,0.3000000000000007,0.7899999999999991,263.33333333333246,weed,plant
2020-06-12,3,93,Diplacus aurantiacus,0.360000000000003,0.8900000000000006,247.22222222222032,weed,plant
2020-07-16,3,93,Diplacus aurantiacus,0.3099999999999987,0.620000000000001,200.00000000000117,weed,plant
2020-10-10,3,93,Diplacus aurantiacus,0.6699999999999982,1.1000000000000014,164.1791044776126,weed,plant
2021-01-14,3,93,Diplacus aurantiacus,0.5999999999999979,1.3699999999999974,228.3333333333337,weed,plant
2020-04-24,3,96,Diplacus aurantiacus,0.28000000000000114,0.7979999999999983,284.99999999999824,weed,plant
2020-06-12,3,96,Diplacus aurantiacus,0.34999999999999787,0.7999999999999972,228.57142857142912,weed,plant
2020-07-16,3,103,Diplacus aurantiacus,0.25,0.41000000000000014,164.00000000000006,weed,plant
2020-05-11,4,110,Diplacus aurantiacus,0.35999999999999943,0.9299999999999997,258.33333333333366,weed,plant
2020-05-11,4,114,Diplacus aurantiacus,0.38000000000000256,0.9700000000000024,255.26315789473574,control,plant
2020-05-11,4,126,Diplacus aurantiacus,0.28999999999999915,0.7199999999999989,248.27586206896584,dozer,plant
2022-06-01,1,9,Diplacus aurantiacus,0.4800000000000004,0.9299999999999997,193.74999999999977,dozer,plant
2022-03-08,1,9,Diplacus aurantiacus,0.5900000000000016,1.3199999999999985,223.72881355932117,dozer,plant
2022-06-01,1,30,Diplacus aurantiacus,0.40000000000000213,0.75,187.499999999999,control,plant
2021-06-25,2,44,Diplacus aurantiacus,0.6600000000000001,1.1300000000000026,171.21212121212156,weed,plant
2021-11-16,2,44,Diplacus aurantiacus,0.3099999999999987,0.8000000000000007,258.06451612903356,weed,plant
2021-07-27,2,44,Diplacus aurantiacus,0.46999999999999886,0.7699999999999996,163.82978723404287,weed,plant
2021-09-30,2,44,Diplacus aurantiacus,0.7699999999999996,1.1400000000000006,148.05194805194822,weed,plant
2022-01-11,2,44,Diplacus aurantiacus,0.6199999999999974,1.759999999999998,283.87096774193634,weed,plant
2021-05-07,2,44,Diplacus aurantiacus,0.7999999999999972,1.8399999999999999,230.0000000000008,weed,plant
2021-03-27,2,44,Diplacus aurantiacus,0.41000000000000014,1.2699999999999996,309.7560975609754,weed,plant
2022-06-23,2,44,Diplacus aurantiacus,1.4500000000000028,2.370000000000001,163.44827586206873,weed,plant
2022-04-08,2,44,Diplacus aurantiacus,0.860000000000003,2,232.55813953488294,weed,plant
2021-03-27,2,47,Diplacus aurantiacus,0.6300000000000008,1.799999999999999,285.7142857142852,weed,plant
2021-09-30,2,47,Diplacus aurantiacus,0.8100000000000005,1.3100000000000005,161.72839506172835,weed,plant
2021-07-27,2,47,Diplacus aurantiacus,0.4399999999999977,0.7199999999999989,163.63636363636422,weed,plant
2022-01-11,2,47,Diplacus aurantiacus,0.7899999999999991,1.8099999999999987,229.113924050633,weed,plant
2021-11-16,2,47,Diplacus aurantiacus,0.45000000000000284,1.1000000000000014,244.4444444444432,weed,plant
2022-04-08,2,47,Diplacus aurantiacus,0.75,1.620000000000001,216.00000000000014,weed,plant
2022-06-23,2,47,Diplacus aurantiacus,1.0800000000000018,1.75,162.03703703703675,weed,plant
2021-05-07,2,49,Diplacus aurantiacus,0.8299999999999983,1.8299999999999983,220.48192771084362,weed,plant
2021-07-27,2,49,Diplacus aurantiacus,0.5,0.7800000000000011,156.00000000000023,weed,plant
2021-11-16,2,49,Diplacus aurantiacus,0.6199999999999974,1.6799999999999997,270.967741935485,weed,plant
2021-06-25,2,49,Diplacus aurantiacus,0.7100000000000009,1.1900000000000013,167.60563380281687,weed,plant
2022-06-23,2,49,Diplacus aurantiacus,1.7699999999999996,3.09,174.5762711864407,weed,plant
2022-04-08,2,49,Diplacus aurantiacus,1.3699999999999974,3.0700000000000003,224.08759124087635,weed,plant
2022-01-12,2,49,Diplacus aurantiacus,0.9300000000000015,2.4000000000000004,258.0645161290319,weed,plant
2021-03-27,2,49,Diplacus aurantiacus,0.7099999999999973,2.259999999999998,318.3098591549305,weed,plant
2021-09-30,2,54,Diplacus aurantiacus,0.6799999999999997,1.0299999999999976,151.47058823529383,weed,plant
2021-06-25,2,54,Diplacus aurantiacus,0.6899999999999977,1.1999999999999993,173.91304347826133,weed,plant
2021-03-27,2,54,Diplacus aurantiacus,0.7100000000000009,1.990000000000002,280.281690140845,weed,plant
2022-01-12,2,54,Diplacus aurantiacus,0.6400000000000006,1.5800000000000018,246.87500000000009,weed,plant
2021-07-27,2,56,Diplacus aurantiacus,0.2900000000000027,0.370000000000001,127.58620689655086,dozer,plant
2021-06-25,2,56,Diplacus aurantiacus,0.259999999999998,0.4499999999999993,173.07692307692412,dozer,plant
2021-05-07,2,56,Diplacus aurantiacus,0.2799999999999976,0.6099999999999994,217.85714285714454,dozer,plant
2021-10-19,3,74,Diplacus aurantiacus,0.5799999999999983,0.9699999999999989,167.24137931034514,weed,plant
2021-03-01,3,74,Diplacus aurantiacus,0.39000000000000057,1.3399999999999999,343.589743589743,weed,plant
2021-07-07,3,74,Diplacus aurantiacus,0.5700000000000003,1.0399999999999991,182.45614035087695,weed,plant
2021-12-08,3,74,Diplacus aurantiacus,0.8000000000000007,2.120000000000001,264.9999999999999,weed,plant
2021-04-14,3,74,Diplacus aurantiacus,0.5899999999999999,1.5299999999999976,259.32203389830477,weed,plant
2022-02-09,3,74,Diplacus aurantiacus,0.7800000000000011,2.1000000000000014,269.23076923076906,weed,plant
2022-05-04,3,74,Diplacus aurantiacus,1.3399999999999999,2.9800000000000004,222.38805970149258,weed,plant
2021-08-24,3,86,Diplacus aurantiacus,0.4200000000000017,0.6400000000000006,152.3809523809519,dozer,plant
2021-04-14,3,86,Diplacus aurantiacus,0.45000000000000284,1.120000000000001,248.88888888888752,dozer,plant
2021-06-02,3,86,Diplacus aurantiacus,0.4200000000000017,0.8000000000000007,190.47619047618986,dozer,plant
2021-07-07,3,86,Diplacus aurantiacus,0.259999999999998,0.41999999999999815,161.5384615384621,dozer,plant
2022-05-04,3,86,Diplacus aurantiacus,0.41999999999999815,0.8599999999999994,204.76190476190556,dozer,plant
2021-03-01,3,86,Diplacus aurantiacus,0.22999999999999687,0.7299999999999969,317.3913043478291,dozer,plant
2022-02-09,3,86,Diplacus aurantiacus,0.3100000000000023,0.7800000000000011,251.61290322580498,dozer,plant
2022-05-04,3,87,Diplacus aurantiacus,0.6900000000000013,1.3800000000000026,200,dozer,plant
2021-08-24,3,93,Diplacus aurantiacus,0.7100000000000009,1.1699999999999982,164.78873239436572,weed,plant
2021-10-19,3,93,Diplacus aurantiacus,0.4800000000000004,0.7800000000000011,162.50000000000009,weed,plant
2021-12-08,3,93,Diplacus aurantiacus,0.6899999999999977,1.879999999999999,272.4637681159428,weed,plant
2021-07-07,3,93,Diplacus aurantiacus,0.6600000000000001,1.2100000000000009,183.33333333333343,weed,plant
2021-06-02,3,93,Diplacus aurantiacus,0.48999999999999844,1.0899999999999999,222.4489795918374,weed,plant
2022-02-09,3,93,Diplacus aurantiacus,0.8499999999999979,2.1099999999999994,248.23529411764758,weed,plant
2022-05-04,3,93,Diplacus aurantiacus,0.9500000000000028,2.030000000000001,213.68421052631527,weed,plant
2021-03-01,3,93,Diplacus aurantiacus,0.759999999999998,2.370000000000001,311.8421052631588,weed,plant
2021-04-14,3,93,Diplacus aurantiacus,0.8499999999999979,2.0199999999999996,237.64705882352993,weed,plant
2021-08-24,3,103,Diplacus aurantiacus,0.5500000000000007,0.7899999999999991,143.63636363636328,weed,plant
2020-04-20,1,2,Eriophyllum confertiflorum,0.021999999999998465,0.1319999999999979,600.0000000000323,dozer,plant
2020-06-29,1,2,Eriophyllum confertiflorum,0.3400000000000034,0.7800000000000011,229.4117647058804,dozer,plant
2021-01-21,1,2,Eriophyllum confertiflorum,0.39000000000000057,1.4599999999999973,374.3589743589731,dozer,plant
2020-05-01,1,4,Eriophyllum confertiflorum,0.0799999999999983,0.3099999999999987,387.50000000000665,dozer,plant
2020-06-29,1,4,Eriophyllum confertiflorum,0.33999999999999986,0.7200000000000024,211.76470588235375,dozer,plant
2020-04-20,1,6,Eriophyllum confertiflorum,0.05900000000000105,0.35400000000000276,599.999999999994,weed,plant
2020-04-20,1,7,Eriophyllum confertiflorum,0.18799999999999883,0.23999999999999844,127.65957446808507,control,plant
2020-11-10,1,7,Eriophyllum confertiflorum,0.3299999999999983,0.33999999999999986,103.03030303030351,control,plant
2020-05-01,1,9,Eriophyllum confertiflorum,0.10999999999999943,0.4499999999999993,409.0909090909106,dozer,plant
2021-01-21,1,10,Eriophyllum confertiflorum,0.2699999999999996,0.8900000000000006,329.62962962963036,weed,seed
2020-05-01,1,11,Eriophyllum confertiflorum,0.10999999999999943,0.4399999999999977,400,weed,plant
2020-06-29,1,11,Eriophyllum confertiflorum,0.3200000000000003,0.8599999999999994,268.7499999999996,weed,plant
2020-11-10,1,11,Eriophyllum confertiflorum,0.35999999999999943,0.389999999999997,108.33333333333269,weed,plant
2021-01-21,1,11,Eriophyllum confertiflorum,0.33000000000000185,1.2000000000000028,363.6363636363625,weed,plant
2020-05-01,1,20,Eriophyllum confertiflorum,0.13000000000000256,0.5100000000000016,392.3076923076858,weed,plant
2020-06-29,1,20,Eriophyllum confertiflorum,0.3200000000000003,0.6600000000000001,206.24999999999986,weed,plant
2021-01-21,1,20,Eriophyllum confertiflorum,0.6000000000000014,1.9600000000000009,326.66666666666606,weed,plant
2021-01-21,1,21,Eriophyllum confertiflorum,0.2400000000000002,0.77000000000000135,320.8333333333336,control,plant
2021-01-21,1,27,Eriophyllum confertiflorum,0.39000000000000057,1.4400000000000013,369.23076923076906,dozer,plant
2020-11-10,1,29,Eriophyllum confertiflorum,0.3500000000000014,0.379999999999999,108.57142857142786,weed,plant
2021-01-21,1,29,Eriophyllum confertiflorum,0.4599999999999991,1.3499999999999996,293.4782608695657,weed,plant
2020-05-01,1,30,Eriophyllum confertiflorum,0.10000000000000142,0.3200000000000003,319.99999999999574,control,plant
2020-06-29,1,30,Eriophyllum confertiflorum,0.29999999999999716,0.7999999999999972,266.6666666666683,control,plant
2020-05-01,1,36,Eriophyllum confertiflorum,0.11999999999999744,0.6199999999999974,516.6666666666756,control,plant
2020-06-29,1,36,Eriophyllum confertiflorum,0.3099999999999987,0.6900000000000013,222.58064516129164,control,plant
2020-04-24,2,38,Eriophyllum confertiflorum,0.08999999999999986,0.4009999999999998,445.555555555556,dozer,plant
2021-02-10,2,38,Eriophyllum confertiflorum,0.23999999999999844,1.0899999999999999,454.1666666666695,dozer,plant
2020-05-29,2,40,Eriophyllum confertiflorum,0.25,0.7399999999999984,295.9999999999994,control,plant
2021-02-10,2,40,Eriophyllum confertiflorum,0.16999999999999815,0.8499999999999979,500.00000000000415,control,plant
2020-05-29,2,44,Eriophyllum confertiflorum,0.3200000000000003,0.990000000000002,309.37500000000034,weed,plant
2020-08-13,2,44,Eriophyllum confertiflorum,0.490000000000002,0.5143000000000022,104.95918367346941,weed,plant
2021-02-10,2,44,Eriophyllum confertiflorum,0.4499999999999993,1.9499999999999993,433.3333333333338,weed,plant
2020-08-13,2,47,Eriophyllum confertiflorum,0.379999999999999,0.713000000000001,187.63157894736918,weed,plant
2021-02-10,2,47,Eriophyllum confertiflorum,0.5700000000000003,2.1999999999999993,385.96491228070147,weed,plant
2020-04-24,2,49,Eriophyllum confertiflorum,0.07000000000000028,0.35100000000000264,501.4285714285732,weed,plant
2021-02-10,2,49,Eriophyllum confertiflorum,0.39000000000000057,1.6900000000000013,433.33333333333303,weed,plant
2020-05-29,2,53,Eriophyllum confertiflorum,0.509999999999998,1.2199999999999989,239.21568627451052,control,plant
2020-05-29,2,54,Eriophyllum confertiflorum,0.4299999999999997,1.5300000000000011,355.8139534883726,weed,plant
2020-08-13,2,54,Eriophyllum confertiflorum,0.4399999999999977,0.9211999999999989,209.36363636363723,weed,plant
2021-02-10,2,54,Eriophyllum confertiflorum,0.6499999999999986,2.91,447.6923076923087,weed,plant
2021-02-10,2,56,Eriophyllum confertiflorum,0.28999999999999915,1.2899999999999991,444.8275862068976,dozer,plant
2020-05-29,2,61,Eriophyllum confertiflorum,0.5300000000000011,1.7699999999999996,333.9622641509426,dozer,plant
2021-02-10,2,61,Eriophyllum confertiflorum,0.39000000000000057,1.5700000000000003,402.56410256410203,dozer,plant
2020-04-24,2,63,Eriophyllum confertiflorum,0.08000000000000185,0.42600000000000193,532.4999999999901,control,plant
2021-02-10,2,63,Eriophyllum confertiflorum,0.16000000000000014,0.8499999999999979,531.2499999999982,control,plant
2020-05-29,2,67,Eriophyllum confertiflorum,0.2699999999999996,0.75,277.7777777777782,dozer,plant
2020-05-22,3,73,Eriophyllum confertiflorum,0.19000000000000128,0.6700000000000017,352.63157894736696,control,plant
2020-07-16,3,73,Eriophyllum confertiflorum,1.0299999999999976,1.1499999999999986,111.65048543689333,control,plant
2020-10-10,3,74,Eriophyllum confertiflorum,0.10000000000000142,0.28000000000000114,279.99999999999716,weed,plant
2020-05-22,3,77,Eriophyllum confertiflorum,0.15000000000000213,0.6600000000000001,439.9999999999938,dozer,plant
2020-06-12,3,77,Eriophyllum confertiflorum,0.33000000000000185,0.9200000000000017,278.78787878787773,dozer,plant
2020-07-16,3,77,Eriophyllum confertiflorum,0.4800000000000004,0.7800000000000011,162.50000000000009,dozer,plant
2020-07-16,3,86,Eriophyllum confertiflorum,0.6999999999999993,0.7300000000000004,104.28571428571445,dozer,plant
2020-04-24,3,87,Eriophyllum confertiflorum,0.11000000000000298,0.5010000000000012,455.4545454545342,dozer,plant
2020-06-12,3,87,Eriophyllum confertiflorum,0.26000000000000156,0.6099999999999994,234.615384615383,dozer,plant
2020-06-12,3,91,Eriophyllum confertiflorum,0.34000000000000163,1.0299999999999994,302.9411764705866,control,plant
2020-04-24,3,92,Eriophyllum confertiflorum,0.14000000000000057,0.7399999999999984,528.5714285714253,control,plant
2020-06-12,3,92,Eriophyllum confertiflorum,0.4299999999999997,1.370000000000001,318.60465116279113,control,plant
2020-07-16,3,92,Eriophyllum confertiflorum,0.8999999999999986,1.0199999999999996,113.33333333333346,control,plant
2020-06-12,3,93,Eriophyllum confertiflorum,0.4200000000000017,1.370000000000001,326.1904761904751,weed,plant
2020-07-16,3,93,Eriophyllum confertiflorum,0.3999999999999986,1.009999999999998,252.5000000000004,weed,plant
2020-10-10,3,93,Eriophyllum confertiflorum,0.4299999999999997,0.4499999999999993,104.65116279069757,weed,plant
2021-01-14,3,93,Eriophyllum confertiflorum,0.28000000000000114,1.129999999999999,403.5714285714266,weed,plant
2020-04-24,3,96,Eriophyllum confertiflorum,0.10999999999999943,0.6559999999999988,596.3636363636383,weed,plant
2020-05-22,3,96,Eriophyllum confertiflorum,0.1999999999999993,0.7399999999999984,370.00000000000057,weed,plant
2020-06-12,3,96,Eriophyllum confertiflorum,0.5199999999999996,1.3900000000000006,267.30769230769266,weed,plant
2020-10-10,3,96,Eriophyllum confertiflorum,0.6399999999999988,0.6800000000000015,106.25000000000044,weed,plant
2021-01-14,3,96,Eriophyllum confertiflorum,0.10999999999999943,0.509999999999998,463.6363636363642,weed,plant
